Code,CountryCode,Latitude,Longitude,State
84322,US,41.74196,-111.811148,UT
84323,US,41.734254,-111.837482,UT
84324,US,41.480726,-111.94376,UT
84325,US,41.724644,-111.99808,UT
84326,US,41.681607,-111.823605,UT
84327,US,41.862218,-111.99128,UT
84328,US,41.537619,-111.857194,UT
84329,US,41.766367,-113.333663,UT
84330,US,41.88096,-112.140859,UT
84331,US,41.943136,-112.172811,UT
84332,US,41.683051,-111.813765,UT
84333,US,41.911131,-111.808025,UT
84334,US,41.788725,-112.149468,UT
84335,US,41.839197,-111.916313,UT
84336,US,41.847043,-112.6581,UT
84337,US,41.685812,-112.27228,UT
84338,US,41.918248,-111.937087,UT
84339,US,41.624221,-111.939204,UT
84340,US,41.366329,-112.146642,UT
84341,US,41.7714,-111.810293,UT
84401,US,41.218343,-112.038608,UT
84402,US,41.244207,-111.985908,UT
84403,US,41.177982,-111.915355,UT
84404,US,41.279234,-112.127501,UT
84405,US,41.150157,-111.94716,UT
84407,US,41.244044,-111.967554,UT
84408,US,41.192187,-111.943753,UT
84409,US,41.244207,-111.985908,UT
84412,US,41.244207,-111.985908,UT
84414,US,41.318032,-111.955185,UT
84415,US,41.179624,-111.949699,UT
84501,US,39.548043,-110.885812,UT
84510,US,37.180022,-109.345785,UT
84511,US,37.686515,-109.771559,UT
84512,US,37.281668,-109.566711,UT
84513,US,39.211704,-111.014983,UT
84515,US,38.970806,-109.319087,UT
84516,US,39.132159,-111.100563,UT
84518,US,39.34869,-110.85208,UT
84520,US,39.63772,-110.293855,UT
84521,US,39.389621,-110.814966,UT
84522,US,38.923103,-111.246722,UT
84523,US,38.855231,-111.131261,UT
84525,US,38.906206,-110.48996,UT
84526,US,39.718867,-110.901219,UT
84528,US,39.318088,-110.894512,UT
84529,US,39.685349,-110.803479,UT
84530,US,38.310751,-109.25635,UT
84531,US,37.128371,-109.999452,UT
84532,US,38.676868,-109.271089,UT
84533,US,37.460796,-110.360916,UT
84534,US,37.261863,-109.305905,UT
84535,US,38.049784,-109.317918,UT
84536,US,37.104532,-110.598116,UT
84537,US,39.224771,-111.05311,UT
84539,US,39.529662,-110.568349,UT
84540,US,39.038303,-109.64247,UT
84542,US,39.533285,-110.664058,UT
84601,US,40.227605,-111.695149,UT
84602,US,40.248632,-111.649308,UT
84603,US,40.232316,-111.660076,UT
84604,US,40.342235,-111.593583,UT
84605,US,40.232316,-111.660076,UT
84606,US,40.217868,-111.614675,UT
84620,US,38.921949,-111.939259,UT
84621,US,39.076869,-111.919398,UT
84622,US,39.119567,-111.862991,UT
84623,US,39.476027,-111.562721,UT
84624,US,39.367212,-112.550352,UT
84626,US,39.951897,-111.956056,UT
84627,US,39.351605,-111.453241,UT
84628,US,39.757691,-112.326422,UT
84629,US,39.685943,-111.473046,UT
84630,US,39.298416,-111.828963,UT
84631,US,38.903732,-112.597359,UT
84632,US,39.629867,-111.63841,UT
84633,US,39.952885,-111.9003,UT
84634,US,39.177301,-111.880082,UT
84635,US,39.355854,-112.762272,UT
84636,US,39.10068,-112.27069,UT
84637,US,38.801237,-112.437547,UT
84638,US,39.534636,-112.282786,UT
84639,US,39.555984,-111.863778,UT
84640,US,39.518805,-112.371986,UT
84642,US,39.167316,-111.522959,UT
84643,US,39.114253,-111.708812,UT
84644,US,38.88589,-112.405445,UT
84645,US,39.851395,-111.839435,UT
84646,US,39.524881,-111.583927,UT
84647,US,39.484941,-111.482343,UT
84648,US,39.58432,-111.970422,UT
84649,US,39.377099,-112.335849,UT
84651,US,40.021699,-111.72984,UT
84652,US,39.004675,-111.864322,UT
84653,US,40.0269,-111.643652,UT
84654,US,38.935033,-111.638969,UT
84655,US,39.916577,-111.645137,UT
84656,US,39.245,-112.103739,UT
84657,US,38.769309,-112.084926,UT
84660,US,40.062034,-111.719843,UT
84662,US,39.478094,-111.4922,UT
84663,US,40.218519,-111.475577,UT
84664,US,40.119113,-111.577258,UT
84665,US,39.267512,-111.636951,UT
84667,US,39.485453,-111.635061,UT
84701,US,38.708994,-111.726887,UT
84710,US,37.472728,-112.65672,UT
84711,US,38.706871,-112.059204,UT
84712,US,37.95875,-112.140717,UT
84713,US,38.343336,-112.579625,UT
84714,US,37.895165,-113.65016,UT
84715,US,38.340681,-111.544515,UT
84716,US,37.874045,-111.272849,UT
84718,US,37.566874,-112.053955,UT
84719,US,37.634401,-112.805552,UT
84720,US,37.831473,-113.219487,UT
84721,US,37.743535,-113.061258,UT
84722,US,37.467909,-113.637038,UT
84723,US,38.171694,-112.272675,UT
84724,US,38.683077,-112.148575,UT
84725,US,37.573648,-113.719031,UT
84726,US,37.755164,-111.74885,UT
84728,US,39.09251,-113.541048,UT
84729,US,37.345938,-112.628588,UT
84730,US,38.769309,-112.084926,UT
84731,US,38.267177,-112.729121,UT
84732,US,38.433999,-111.920046,UT
84733,US,37.281127,-113.76778,UT
84734,US,38.145456,-110.67729,UT
84735,US,37.651483,-112.434465,UT
84736,US,37.562612,-111.994518,UT
84737,US,37.222715,-113.13747,UT
84738,US,37.172271,-113.684435,UT
84739,US,38.629457,-112.268123,UT
84740,US,38.236895,-112.219921,UT
84741,US,37.270511,-111.767439,UT
84742,US,37.683107,-113.06175,UT
84743,US,38.286523,-112.064228,UT
84744,US,38.769309,-112.084926,UT
84745,US,37.226614,-113.293583,UT
84746,US,37.235913,-113.363014,UT
84747,US,38.41989,-111.696645,UT
84749,US,38.396604,-111.590559,UT
84750,US,38.435149,-112.248945,UT
84751,US,38.361944,-113.405267,UT
84752,US,38.214038,-112.923968,UT
84753,US,37.752331,-113.952892,UT
84754,US,38.61164,-112.076875,UT
84755,US,37.210159,-112.798573,UT
84756,US,37.855405,-113.918105,UT
84757,US,37.503199,-113.292572,UT
84758,US,37.249166,-112.697535,UT
84759,US,37.787452,-112.448931,UT
84760,US,38.011343,-112.729901,UT
84761,US,37.835527,-112.809266,UT
84762,US,37.523217,-112.669465,UT
84763,US,37.161176,-113.042151,UT
84764,US,37.630305,-112.173608,UT
84765,US,37.136799,-113.651733,UT
84766,US,38.582618,-112.379409,UT
84767,US,37.205113,-112.982651,UT
84770,US,37.209653,-113.860411,UT
84771,US,37.111395,-113.58334,UT
84772,US,37.75127,-112.838612,UT
84773,US,38.218038,-111.404343,UT
84774,US,37.252983,-113.284712,UT
84775,US,38.262726,-111.669725,UT
84776,US,37.623917,-112.085521,UT
84779,US,37.201336,-113.187578,UT
84780,US,37.162349,-113.481725,UT
84781,US,37.354404,-113.499111,UT
84782,US,37.346312,-113.668952,UT
84783,US,37.256271,-113.680672,UT
84784,US,37.010856,-112.967756,UT
84790,US,37.051926,-113.549562,UT
84791,US,37.089239,-113.557271,UT
20041,US,38.926843,-77.439918,VA
20069,US,38.879938,-77.231244,VA
20070,US,38.879938,-77.231244,VA
20101,US,39.001174,-77.456256,VA
20102,US,38.955362,-77.452143,VA
20103,US,38.996475,-77.45238,VA
20104,US,38.995426,-77.451821,VA
20105,US,38.958513,-77.600988,VA
20106,US,38.682629,-78.012106,VA
20108,US,38.751855,-77.472833,VA
20109,US,38.792258,-77.528432,VA
20110,US,38.746724,-77.488267,VA
20111,US,38.749279,-77.431115,VA
20112,US,38.659677,-77.414753,VA
20113,US,38.785307,-77.45869,VA
20115,US,38.81691,-77.902524,VA
20116,US,38.86596,-77.855541,VA
20117,US,38.996894,-77.734523,VA
20118,US,38.967822,-77.7378,VA
20119,US,38.621458,-77.624886,VA
20120,US,38.855025,-77.47901,VA
20121,US,38.817591,-77.460211,VA
20122,US,38.838899,-77.428543,VA
20124,US,38.781447,-77.391074,VA
20128,US,38.752039,-77.964033,VA
20129,US,39.164625,-77.597392,VA
20130,US,39.03201,-77.942634,VA
20131,US,39.056443,-77.739202,VA
20132,US,39.167063,-77.728158,VA
20134,US,39.139473,-77.713587,VA
20135,US,39.090064,-77.874831,VA
20136,US,38.737159,-77.554711,VA
20137,US,38.806463,-77.726133,VA
20138,US,38.635734,-77.67434,VA
20139,US,38.658154,-77.717116,VA
20140,US,38.919689,-77.865719,VA
20141,US,39.115918,-77.788667,VA
20142,US,39.132585,-77.768873,VA
20143,US,38.851929,-77.564734,VA
20144,US,38.9286,-77.9359,VA
20146,US,39.017703,-77.460609,VA
20147,US,39.041577,-77.479569,VA
20148,US,38.996852,-77.521358,VA
20149,US,39.04746,-77.440602,VA
20151,US,38.887291,-77.445889,VA
20152,US,38.900748,-77.518712,VA
20153,US,38.885627,-77.439336,VA
20155,US,38.807825,-77.61857,VA
20156,US,38.791793,-77.628015,VA
20158,US,39.13851,-77.659884,VA
20159,US,39.135494,-77.666871,VA
20160,US,39.114949,-77.695969,VA
20163,US,39.001479,-77.403982,VA
20164,US,39.012428,-77.395905,VA
20165,US,39.050677,-77.38829,VA
20166,US,38.973236,-77.4628,VA
20167,US,39.001479,-77.403982,VA
20168,US,38.812945,-77.635973,VA
20169,US,38.870388,-77.646015,VA
20170,US,38.980734,-77.380375,VA
20171,US,38.924276,-77.397828,VA
20172,US,38.967528,-77.380325,VA
20175,US,39.062184,-77.598471,VA
20176,US,39.181075,-77.533949,VA
20177,US,39.106901,-77.566216,VA
20178,US,39.107455,-77.56726,VA
20180,US,39.26726,-77.63738,VA
20181,US,38.687397,-77.568183,VA
20182,US,38.698745,-77.580001,VA
20184,US,39.004367,-77.874814,VA
20185,US,38.993217,-77.88032,VA
20186,US,38.698276,-77.843739,VA
20187,US,38.725273,-77.748205,VA
20188,US,38.713049,-77.794217,VA
20189,US,39.000913,-77.457911,VA
20190,US,38.959446,-77.336906,VA
20191,US,38.934189,-77.35119,VA
20192,US,38.94637,-77.365365,VA
20194,US,38.979835,-77.343579,VA
20195,US,38.94757,-77.329981,VA
20196,US,38.948708,-77.379028,VA
20197,US,39.193122,-77.62646,VA
20198,US,38.8852,-77.758143,VA
20206,US,38.845058,-77.114854,VA
20301,US,38.870507,-77.05559,VA
20310,US,38.870559,-77.055551,VA
20330,US,38.87064,-77.055562,VA
20350,US,38.870508,-77.05559,VA
20406,US,38.857791,-77.051701,VA
20453,US,38.870505,-77.055593,VA
20598,US,0,0,VA
22003,US,38.830856,-77.213552,VA
22009,US,38.793867,-77.27189,VA
22015,US,38.786996,-77.281419,VA
22025,US,38.59463,-77.347234,VA
22026,US,38.568487,-77.296321,VA
22027,US,38.894458,-77.221248,VA
22030,US,38.839713,-77.341404,VA
22031,US,38.860121,-77.259274,VA
22032,US,38.820295,-77.290088,VA
22033,US,38.875646,-77.383857,VA
22034,US,0,0,VA
22035,US,38.854074,-77.357749,VA
22036,US,0,0,VA
22037,US,38.861622,-77.227287,VA
22038,US,38.852961,-77.334175,VA
22039,US,38.750652,-77.315684,VA
22040,US,38.883823,-77.173444,VA
22041,US,38.848675,-77.142354,VA
22042,US,38.864346,-77.19445,VA
22043,US,38.900195,-77.197562,VA
22044,US,38.859842,-77.156661,VA
22046,US,38.886873,-77.180172,VA
22060,US,38.708577,-77.156612,VA
22066,US,39.010195,-77.302459,VA
22067,US,38.970848,-77.230966,VA
22079,US,38.681018,-77.207278,VA
22081,US,38.873558,-77.236965,VA
22082,US,38.873573,-77.236802,VA
22095,US,0,0,VA
22096,US,0,0,VA
22101,US,38.938486,-77.164904,VA
22102,US,38.950992,-77.228328,VA
22103,US,38.928837,-77.238599,VA
22106,US,38.934661,-77.177872,VA
22107,US,38.935472,-77.179224,VA
22108,US,38.935472,-77.179224,VA
22109,US,0,0,VA
22116,US,38.873558,-77.236965,VA
22118,US,38.865037,-77.240078,VA
22119,US,38.873656,-77.236799,VA
22121,US,38.712205,-77.086168,VA
22122,US,38.735526,-77.189468,VA
22124,US,38.890994,-77.32974,VA
22125,US,38.68169,-77.260377,VA
22134,US,38.563813,-77.527829,VA
22135,US,38.521581,-77.391399,VA
22150,US,38.772019,-77.185904,VA
22151,US,38.802842,-77.209825,VA
22152,US,38.775961,-77.231961,VA
22153,US,38.745401,-77.234101,VA
22156,US,38.773814,-77.185309,VA
22158,US,38.811181,-77.221682,VA
22159,US,38.800036,-77.182501,VA
22160,US,38.8111,-77.220545,VA
22161,US,38.809183,-77.221549,VA
22172,US,38.564,-77.364697,VA
22180,US,38.89669,-77.25483,VA
22181,US,38.905479,-77.294769,VA
22182,US,38.936152,-77.273582,VA
22183,US,38.902226,-77.269037,VA
22185,US,38.88182,-77.299339,VA
22191,US,38.624492,-77.268656,VA
22192,US,38.682458,-77.318532,VA
22193,US,38.643003,-77.349278,VA
22194,US,38.631949,-77.268014,VA
22195,US,38.652184,-77.311253,VA
22199,US,38.70757,-77.208317,VA
22201,US,38.886652,-77.09491,VA
22202,US,38.856505,-77.051827,VA
22203,US,38.873603,-77.118218,VA
22204,US,38.860515,-77.097833,VA
22205,US,38.883791,-77.139694,VA
22206,US,38.842658,-77.091557,VA
22207,US,38.906935,-77.123505,VA
22209,US,38.89378,-77.073234,VA
22210,US,38.885511,-77.094881,VA
22211,US,38.877961,-77.071403,VA
22212,US,0,0,VA
22213,US,38.895536,-77.162406,VA
22214,US,38.869584,-77.067243,VA
22215,US,38.859282,-77.050564,VA
22216,US,38.891591,-77.083609,VA
22217,US,38.879843,-77.107518,VA
22219,US,38.893117,-77.068063,VA
22222,US,38.860717,-77.053424,VA
22225,US,0,0,VA
22226,US,38.884016,-77.101225,VA
22227,US,38.852695,-77.049307,VA
22230,US,38.879817,-77.110817,VA
22240,US,38.857837,-77.051698,VA
22241,US,0,0,VA
22242,US,38.851302,-77.052171,VA
22243,US,38.861373,-77.051455,VA
22244,US,38.854579,-77.05194,VA
22245,US,38.852107,-77.052091,VA
22246,US,38.857671,-77.052796,VA
22301,US,38.818945,-77.060352,VA
22302,US,38.829111,-77.085745,VA
22303,US,38.79359,-77.080911,VA
22304,US,38.813395,-77.115498,VA
22305,US,38.836806,-77.064631,VA
22306,US,38.757721,-77.084263,VA
22307,US,38.770209,-77.060571,VA
22308,US,38.728839,-77.059372,VA
22309,US,38.721254,-77.106404,VA
22310,US,38.784575,-77.122313,VA
22311,US,38.834103,-77.123572,VA
22312,US,38.817573,-77.153393,VA
22313,US,38.812499,-77.049658,VA
22314,US,38.809458,-77.05684,VA
22315,US,38.756451,-77.137057,VA
22320,US,38.81247,-77.049654,VA
22331,US,38.80136,-77.071668,VA
22332,US,38.803642,-77.072627,VA
22333,US,38.802767,-77.119499,VA
22334,US,38.804638,-77.044551,VA
22350,US,0,0,VA
22401,US,38.299438,-77.487801,VA
22402,US,38.29813,-77.457432,VA
22403,US,38.324234,-77.468512,VA
22404,US,38.29813,-77.457432,VA
22405,US,38.316912,-77.403747,VA
22406,US,38.399164,-77.555425,VA
22407,US,38.283504,-77.580158,VA
22408,US,38.218156,-77.44795,VA
22412,US,38.360871,-77.522465,VA
22427,US,38.022309,-77.251715,VA
22428,US,38.04927,-77.347161,VA
22430,US,38.387057,-77.380443,VA
22432,US,37.862712,-76.344973,VA
22433,US,38.352603,-77.867911,VA
22435,US,37.942761,-76.563701,VA
22436,US,38.094262,-77.100127,VA
22437,US,37.791916,-76.75803,VA
22438,US,38.032648,-76.989098,VA
22442,US,38.142955,-76.636273,VA
22443,US,38.185783,-76.997513,VA
22446,US,38.202084,-77.391091,VA
22448,US,38.33957,-77.032197,VA
22451,US,38.231138,-77.216534,VA
22454,US,37.833424,-76.846203,VA
22456,US,37.905806,-76.363463,VA
22460,US,37.870695,-76.61752,VA
22463,US,38.473848,-77.436514,VA
22469,US,38.05353,-76.656723,VA
22471,US,38.400667,-77.563807,VA
22472,US,37.95046,-76.66145,VA
22473,US,37.887806,-76.415173,VA
22476,US,38.034935,-77.067866,VA
22480,US,37.665853,-76.415192,VA
22481,US,38.211039,-77.139169,VA
22482,US,37.740672,-76.353759,VA
22485,US,38.273801,-77.158507,VA
22488,US,38.04429,-76.590508,VA
22501,US,37.999244,-77.507674,VA
22503,US,37.759466,-76.503308,VA
22504,US,37.764385,-76.731711,VA
22507,US,37.777452,-76.513671,VA
22508,US,38.315752,-77.789832,VA
22509,US,38.081973,-77.036256,VA
22511,US,37.989106,-76.505239,VA
22513,US,37.733145,-76.482111,VA
22514,US,37.970048,-77.337268,VA
22517,US,37.724006,-76.53386,VA
22520,US,38.114463,-76.806047,VA
22523,US,37.792398,-76.623162,VA
22524,US,38.087504,-76.712746,VA
22526,US,38.270822,-77.056159,VA
22528,US,37.792717,-76.551477,VA
22529,US,38.007458,-76.661877,VA
22530,US,37.908727,-76.282162,VA
22534,US,38.080667,-77.67543,VA
22535,US,38.120996,-77.265699,VA
22538,US,38.202426,-77.268917,VA
22539,US,37.863487,-76.287817,VA
22542,US,38.294048,-77.892983,VA
22544,US,38.183398,-77.066819,VA
22545,US,38.506204,-77.538054,VA
22546,US,37.940329,-77.447931,VA
22547,US,38.249754,-77.307137,VA
22548,US,37.824753,-76.699695,VA
22551,US,38.170216,-77.703962,VA
22552,US,37.992073,-77.246709,VA
22553,US,38.266945,-77.641865,VA
22554,US,38.431109,-77.384142,VA
22555,US,38.438456,-77.403077,VA
22556,US,38.507421,-77.49771,VA
22558,US,38.146167,-76.842176,VA
22560,US,37.91686,-76.973033,VA
22565,US,38.127358,-77.522578,VA
22567,US,38.234815,-77.927519,VA
22570,US,37.949349,-76.604241,VA
22572,US,37.974146,-76.775953,VA
22576,US,37.691153,-76.431122,VA
22577,US,38.064379,-76.548594,VA
22578,US,37.649283,-76.363441,VA
22579,US,37.800232,-76.349225,VA
22580,US,38.10318,-77.446307,VA
22581,US,38.119297,-76.783562,VA
22601,US,39.174528,-78.173906,VA
22602,US,39.151631,-78.267078,VA
22603,US,39.282135,-78.204387,VA
22604,US,39.184983,-78.153292,VA
22610,US,38.817657,-78.280067,VA
22611,US,39.164914,-77.983931,VA
22620,US,39.068258,-78.030022,VA
22622,US,39.253964,-78.06598,VA
22623,US,38.85261,-78.135913,VA
22624,US,39.265272,-78.096033,VA
22625,US,39.378715,-78.312799,VA
22626,US,38.984968,-78.399001,VA
22627,US,38.763915,-78.072595,VA
22630,US,38.924365,-78.176697,VA
22637,US,39.255163,-78.352604,VA
22638,US,39.2578,-78.3592,VA
22639,US,38.818332,-78.008094,VA
22640,US,38.802918,-78.128703,VA
22641,US,39.076593,-78.386557,VA
22642,US,38.892877,-78.068971,VA
22643,US,38.903401,-78.006623,VA
22644,US,38.965343,-78.529702,VA
22645,US,39.019844,-78.2731,VA
22646,US,39.068655,-78.037846,VA
22649,US,39.001981,-78.2575,VA
22650,US,38.758837,-78.358809,VA
22652,US,38.84417,-78.422011,VA
22654,US,39.073708,-78.457602,VA
22655,US,39.064524,-78.219186,VA
22656,US,39.218657,-78.086807,VA
22657,US,39.004302,-78.375604,VA
22660,US,38.95155,-78.435194,VA
22663,US,39.053785,-78.114893,VA
22664,US,38.893053,-78.53085,VA
22701,US,38.443209,-77.989251,VA
22709,US,38.305065,-78.250391,VA
22711,US,38.449427,-78.278884,VA
22712,US,38.555141,-77.755447,VA
22713,US,38.544224,-78.14093,VA
22714,US,38.524154,-77.891138,VA
22715,US,38.411143,-78.178832,VA
22716,US,38.622535,-78.111244,VA
22718,US,38.464705,-77.818295,VA
22719,US,38.514748,-78.277938,VA
22720,US,38.480124,-77.64411,VA
22721,US,38.423085,-78.36825,VA
22722,US,38.464253,-78.223291,VA
22723,US,38.353022,-78.38506,VA
22724,US,38.631442,-77.906951,VA
22725,US,38.442171,-78.160787,VA
22726,US,38.401041,-77.818152,VA
22727,US,38.40769,-78.32167,VA
22728,US,38.584509,-77.692635,VA
22729,US,38.376278,-78.018148,VA
22730,US,38.357688,-78.177136,VA
22731,US,38.353689,-78.273121,VA
22732,US,38.315873,-78.186417,VA
22733,US,38.337334,-78.043799,VA
22734,US,38.526421,-77.811696,VA
22735,US,38.484354,-78.15761,VA
22736,US,38.396579,-77.693939,VA
22737,US,38.591035,-78.007972,VA
22738,US,38.272263,-78.256463,VA
22739,US,38.522413,-77.608556,VA
22740,US,38.640931,-78.258865,VA
22741,US,38.442373,-77.8633,VA
22742,US,38.458714,-77.712133,VA
22743,US,38.53893,-78.358579,VA
22746,US,38.66704,-77.997208,VA
22747,US,38.725445,-78.171536,VA
22748,US,38.355472,-78.348224,VA
22749,US,38.6211,-78.185689,VA
22801,US,38.407942,-78.878712,VA
22802,US,38.500599,-78.870536,VA
22803,US,38.397519,-78.913847,VA
22807,US,38.434089,-78.872417,VA
22810,US,38.824333,-78.789089,VA
22811,US,38.786783,-78.969128,VA
22812,US,38.382495,-79.028802,VA
22815,US,38.64036,-78.851065,VA
22820,US,38.715914,-79.036987,VA
22821,US,38.472682,-79.087874,VA
22824,US,38.846801,-78.630394,VA
22827,US,38.380853,-78.628034,VA
22830,US,38.651095,-78.977753,VA
22831,US,38.565047,-79.084929,VA
22832,US,38.444721,-78.769896,VA
22833,US,38.539437,-78.768688,VA
22834,US,38.55876,-78.863578,VA
22835,US,38.671771,-78.457215,VA
22840,US,38.374001,-78.745316,VA
22841,US,38.337962,-78.897528,VA
22842,US,38.771399,-78.693477,VA
22843,US,38.361415,-79.173952,VA
22844,US,38.655828,-78.661261,VA
22845,US,38.782973,-78.817523,VA
22846,US,38.369413,-78.793412,VA
22847,US,38.721928,-78.715759,VA
22848,US,38.380231,-78.909768,VA
22849,US,38.521216,-78.617739,VA
22850,US,38.566437,-78.925211,VA
22851,US,38.558647,-78.512746,VA
22853,US,38.653155,-78.764826,VA
22901,US,38.090472,-78.554605,VA
22902,US,37.952621,-78.511856,VA
22903,US,38.015798,-78.601048,VA
22904,US,38.034304,-78.520711,VA
22905,US,38.051914,-78.501025,VA
22906,US,38.082671,-78.473226,VA
22907,US,0,0,VA
22908,US,38.034494,-78.500324,VA
22909,US,38.02871,-78.441452,VA
22910,US,38.048048,-78.504177,VA
22911,US,38.094438,-78.407961,VA
22920,US,37.969955,-78.815747,VA
22922,US,37.68357,-78.910234,VA
22923,US,38.185664,-78.324426,VA
22924,US,37.995619,-78.721304,VA
22931,US,37.905156,-78.719409,VA
22932,US,38.145432,-78.694915,VA
22935,US,38.252892,-78.560087,VA
22936,US,38.163631,-78.499148,VA
22937,US,37.808985,-78.617908,VA
22938,US,37.858594,-78.786812,VA
22939,US,38.093081,-78.977639,VA
22940,US,38.232378,-78.609628,VA
22942,US,38.104267,-78.193338,VA
22943,US,38.040807,-78.775595,VA
22945,US,38.057872,-78.592085,VA
22946,US,37.847238,-78.571625,VA
22947,US,38.041702,-78.326523,VA
22948,US,38.361222,-78.119194,VA
22949,US,37.791381,-78.87586,VA
22952,US,37.963697,-78.968013,VA
22957,US,38.227792,-78.176456,VA
22958,US,37.900564,-78.888253,VA
22959,US,37.934504,-78.645992,VA
22960,US,38.211081,-78.052032,VA
22963,US,37.857465,-78.286459,VA
22964,US,37.713803,-78.989847,VA
22965,US,38.25593,-78.398427,VA
22967,US,37.797292,-79.009472,VA
22968,US,38.246633,-78.39477,VA
22969,US,37.784743,-78.699176,VA
22971,US,37.747593,-78.804861,VA
22972,US,38.216955,-78.224825,VA
22973,US,38.328822,-78.480805,VA
22974,US,37.962772,-78.269692,VA
22976,US,37.832155,-79.053636,VA
22980,US,38.0952,-78.888631,VA
22987,US,38.119069,-78.663731,VA
22989,US,38.299521,-78.136079,VA
23001,US,37.279325,-76.441999,VA
23002,US,37.347621,-77.959892,VA
23003,US,37.438139,-76.576555,VA
23004,US,37.667757,-78.413587,VA
23005,US,37.759418,-77.48181,VA
23009,US,37.816096,-77.189771,VA
23011,US,37.467354,-76.81088,VA
23014,US,37.683046,-77.885395,VA
23015,US,37.927284,-77.630989,VA
23018,US,37.270481,-76.460426,VA
23021,US,37.389225,-76.366985,VA
23022,US,37.73622,-78.266631,VA
23023,US,37.782414,-76.935909,VA
23024,US,37.922291,-77.780142,VA
23025,US,37.413307,-76.3763,VA
23027,US,37.632294,-78.141117,VA
23030,US,37.350249,-77.056983,VA
23031,US,37.60878,-76.549314,VA
23032,US,37.672227,-76.678266,VA
23035,US,37.507978,-76.37202,VA
23038,US,37.803532,-78.112364,VA
23039,US,37.656829,-77.805569,VA
23040,US,37.51267,-78.248432,VA
23043,US,37.55447,-76.344105,VA
23045,US,37.426617,-76.276053,VA
23047,US,37.847561,-77.490482,VA
23050,US,37.492668,-76.433568,VA
23055,US,37.777014,-78.219911,VA
23056,US,37.437983,-76.384951,VA
23058,US,37.647878,-77.590217,VA
23059,US,37.701231,-77.566132,VA
23060,US,37.660444,-77.532614,VA
23061,US,37.438102,-76.547503,VA
23062,US,37.258011,-76.496467,VA
23063,US,37.718759,-77.998878,VA
23064,US,37.496521,-76.300187,VA
23065,US,37.804566,-77.928903,VA
23066,US,37.498698,-76.287402,VA
23067,US,37.823762,-78.004972,VA
23068,US,37.493588,-76.340726,VA
23069,US,37.769842,-77.327179,VA
23070,US,37.559208,-76.390965,VA
23071,US,37.540326,-76.449209,VA
23072,US,37.297582,-76.4814,VA
23075,US,37.549113,-77.318165,VA
23076,US,37.472314,-76.328394,VA
23079,US,37.726781,-76.691844,VA
23081,US,37.224146,-76.783166,VA
23083,US,37.322659,-78.109415,VA
23084,US,37.883861,-78.118465,VA
23085,US,37.728036,-76.839508,VA
23086,US,37.664668,-77.05695,VA
23089,US,37.466204,-76.905449,VA
23090,US,37.335609,-76.748973,VA
23091,US,37.652378,-76.789268,VA
23092,US,37.593789,-76.507014,VA
23093,US,38.000501,-78.037277,VA
23101,US,37.521324,-77.963934,VA
23102,US,37.715736,-77.832013,VA
23103,US,37.649592,-77.727429,VA
23105,US,37.250532,-77.824545,VA
23106,US,37.721625,-77.208224,VA
23107,US,37.279233,-76.406751,VA
23108,US,37.627052,-76.70644,VA
23109,US,37.43828,-76.326371,VA
23110,US,37.564499,-76.774947,VA
23111,US,37.611871,-77.246452,VA
23112,US,37.438467,-77.665837,VA
23113,US,37.540398,-77.680371,VA
23114,US,37.485552,-77.661123,VA
23115,US,37.83009,-76.941816,VA
23116,US,37.674553,-77.335875,VA
23117,US,37.981378,-77.873926,VA
23119,US,37.444568,-76.278704,VA
23120,US,37.409241,-77.785411,VA
23123,US,37.648353,-78.295278,VA
23124,US,37.552246,-77.050854,VA
23125,US,37.348167,-76.280883,VA
23126,US,37.915177,-77.147142,VA
23127,US,37.3728,-76.777809,VA
23128,US,37.467842,-76.391015,VA
23129,US,37.700851,-77.781921,VA
23130,US,37.3981,-76.270306,VA
23131,US,37.316409,-76.513644,VA
23138,US,37.379921,-76.304413,VA
23139,US,37.550771,-77.934962,VA
23140,US,37.438766,-77.043516,VA
23141,US,37.529194,-77.155132,VA
23146,US,37.726296,-77.708372,VA
23147,US,37.374037,-77.03024,VA
23148,US,37.839913,-77.058131,VA
23149,US,37.578925,-76.608407,VA
23150,US,37.50731,-77.256448,VA
23153,US,37.782449,-77.955511,VA
23154,US,37.39203,-76.452801,VA
23155,US,37.446445,-76.657796,VA
23156,US,37.544621,-76.706158,VA
23160,US,37.64684,-77.844048,VA
23161,US,37.71565,-76.932242,VA
23162,US,37.675897,-77.291689,VA
23163,US,37.346421,-76.315182,VA
23168,US,37.390737,-76.830085,VA
23169,US,37.586454,-76.465611,VA
23170,US,38.026802,-78.006153,VA
23173,US,37.574713,-77.542531,VA
23175,US,37.650206,-76.614437,VA
23176,US,37.564815,-76.427954,VA
23177,US,37.74579,-77.012038,VA
23178,US,37.402189,-76.456508,VA
23180,US,37.699715,-76.617958,VA
23181,US,37.592896,-76.887814,VA
23183,US,37.341843,-76.520324,VA
23184,US,37.292303,-76.5192,VA
23185,US,37.246894,-76.701033,VA
23186,US,37.269217,-76.72634,VA
23187,US,37.275574,-76.707824,VA
23188,US,37.33473,-76.758997,VA
23190,US,37.413205,-76.523565,VA
23192,US,37.818284,-77.682909,VA
23218,US,37.542471,-77.443556,VA
23219,US,37.542101,-77.434752,VA
